Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United Kingdom,Consumer Confidence,2002-09-30T00:00:00,4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2002-10-31T00:00:00,1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2002-11-30T00:00:00,2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2002-12-31T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-01-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-02-28T00:00:00,-9,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-03-31T00:00:00,-10,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-04-30T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-05-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-06-30T00:00:00,-2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-07-31T00:00:00,-1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-08-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-09-30T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-10-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-11-30T00:00:00,-6,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2003-12-31T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-01-31T00:00:00,0,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-02-29T00:00:00,-2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-03-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-04-30T00:00:00,-2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-05-31T00:00:00,-2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-06-30T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-07-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-08-31T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-09-30T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-10-31T00:00:00,-6,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-11-30T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2004-12-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-01-31T00:00:00,1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-02-28T00:00:00,0,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-03-31T00:00:00,1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-04-30T00:00:00,0,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-05-31T00:00:00,-1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-06-30T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-07-31T00:00:00,-1,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-08-31T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-09-30T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-10-31T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-11-30T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2005-12-31T00:00:00,-9,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-01-31T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-02-28T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-03-31T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-04-30T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-05-31T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-06-30T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-07-31T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-08-31T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-09-30T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-10-31T00:00:00,-5,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-11-30T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2006-12-31T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-01-31T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-02-28T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-03-31T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-04-30T00:00:00,-6,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-05-31T00:00:00,-2,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-06-30T00:00:00,-3,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-07-31T00:00:00,-6,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-08-31T00:00:00,-4,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-09-30T00:00:00,-7,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-10-31T00:00:00,-8,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-11-30T00:00:00,-10,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2007-12-31T00:00:00,-14,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-01-31T00:00:00,-13,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-02-29T00:00:00,-17,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-03-31T00:00:00,-19,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-04-30T00:00:00,-24,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-05-31T00:00:00,-29,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-06-30T00:00:00,-34,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-07-31T00:00:00,-39,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-08-31T00:00:00,-36,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-09-30T00:00:00,-32,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-10-31T00:00:00,-36,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-11-30T00:00:00,-35,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2008-12-31T00:00:00,-33,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-01-31T00:00:00,-37,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-02-28T00:00:00,-35,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-03-31T00:00:00,-30,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-04-30T00:00:00,-27,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-05-31T00:00:00,-27,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-06-30T00:00:00,-25,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-07-31T00:00:00,-25,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-08-31T00:00:00,-25,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-09-30T00:00:00,-16,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-10-31T00:00:00,-13,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-11-30T00:00:00,-17,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2009-12-31T00:00:00,-19,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-01-31T00:00:00,-17,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-02-28T00:00:00,-14,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-03-31T00:00:00,-15,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-04-30T00:00:00,-16,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-05-31T00:00:00,-18,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-06-30T00:00:00,-19,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-07-31T00:00:00,-22,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-08-31T00:00:00,-18,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-09-30T00:00:00,-20,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-10-31T00:00:00,-19,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-11-30T00:00:00,-21,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2010-12-31T00:00:00,-21,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-01-31T00:00:00,-29,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-02-28T00:00:00,-28,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-03-31T00:00:00,-28,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-04-30T00:00:00,-31,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-05-31T00:00:00,-21,Monthly,UKCCI,2011-06-27T00:00:00
United Kingdom,Consumer Confidence,2011-06-30T00:00:00,-25,Monthly,UKCCI,2011-06-30T16:46:00
United Kingdom,Consumer Confidence,2011-07-31T00:00:00,-30,Monthly,UKCCI,2011-07-29T12:19:00
United Kingdom,Consumer Confidence,2011-08-31T00:00:00,-31,Monthly,UKCCI,2011-08-31T12:22:00
United Kingdom,Consumer Confidence,2011-09-30T00:00:00,-30,Monthly,UKCCI,2011-09-30T12:56:00
United Kingdom,Consumer Confidence,2011-10-31T00:00:00,-32,Monthly,UKCCI,2011-10-31T11:20:00
United Kingdom,Consumer Confidence,2011-11-30T00:00:00,-31,Monthly,UKCCI,2011-11-30T11:08:00
United Kingdom,Consumer Confidence,2011-12-31T00:00:00,-33,Monthly,UKCCI,2011-12-21T14:42:00
United Kingdom,Consumer Confidence,2012-01-31T00:00:00,-29,Monthly,UKCCI,2012-01-31T13:25:00
United Kingdom,Consumer Confidence,2012-02-29T00:00:00,-29,Monthly,UKCCI,2012-02-29T10:48:00
United Kingdom,Consumer Confidence,2012-03-31T00:00:00,-31,Monthly,UKCCI,2012-03-30T11:34:00
United Kingdom,Consumer Confidence,2012-04-30T00:00:00,-31,Monthly,UKCCI,2012-04-27T12:12:00
United Kingdom,Consumer Confidence,2012-05-31T00:00:00,-29,Monthly,UKCCI,2012-06-01T15:57:00
United Kingdom,Consumer Confidence,2012-06-30T00:00:00,-29,Monthly,UKCCI,2012-07-10T17:10:00
United Kingdom,Consumer Confidence,2012-07-31T00:00:00,-29,Monthly,UKCCI,2012-07-31T11:32:00
United Kingdom,Consumer Confidence,2012-08-31T00:00:00,-29,Monthly,UKCCI,2012-08-31T12:36:00
United Kingdom,Consumer Confidence,2012-09-30T00:00:00,-28,Monthly,UKCCI,2012-09-28T09:41:00
United Kingdom,Consumer Confidence,2012-10-31T00:00:00,-30,Monthly,UKCCI,2012-10-31T09:30:00
United Kingdom,Consumer Confidence,2012-11-30T00:00:00,-22,Monthly,UKCCI,2012-11-30T08:42:00
United Kingdom,Consumer Confidence,2012-12-31T00:00:00,-29,Monthly,UKCCI,2012-12-21T08:33:00
United Kingdom,Consumer Confidence,2013-01-31T00:00:00,-26,Monthly,UKCCI,2013-01-31T08:30:00
United Kingdom,Consumer Confidence,2013-02-28T00:00:00,-26,Monthly,UKCCI,2013-02-28T08:33:00
United Kingdom,Consumer Confidence,2013-03-31T00:00:00,-26,Monthly,UKCCI,2013-03-28T00:01:00
United Kingdom,Consumer Confidence,2013-04-30T00:00:00,-27,Monthly,UKCCI,2013-04-30T08:43:00
United Kingdom,Consumer Confidence,2013-05-31T00:00:00,-22,Monthly,UKCCI,2013-05-31T08:43:00
United Kingdom,Consumer Confidence,2013-06-30T00:00:00,-21,Monthly,UKCCI,2013-06-28T00:07:00
United Kingdom,Consumer Confidence,2013-07-31T00:00:00,-16,Monthly,UKCCI,2013-07-30T17:10:00
United Kingdom,Consumer Confidence,2013-08-31T00:00:00,-13,Monthly,UKCCI,2013-08-30T00:05:00
United Kingdom,Consumer Confidence,2013-09-30T00:00:00,-10,Monthly,UKCCI,2013-09-27T08:36:00
United Kingdom,Consumer Confidence,2013-10-31T00:00:00,-11,Monthly,UKCCI,2013-10-31T00:11:00
United Kingdom,Consumer Confidence,2013-11-30T00:00:00,-12,Monthly,UKCCI,2013-11-29T00:06:00
United Kingdom,Consumer Confidence,2013-12-31T00:00:00,-13,Monthly,UKCCI,2013-12-20T00:09:00
United Kingdom,Consumer Confidence,2014-01-31T00:00:00,-7,Monthly,UKCCI,2014-01-31T00:06:00
United Kingdom,Consumer Confidence,2014-02-28T00:00:00,-7,Monthly,UKCCI,2014-02-28T00:06:00
United Kingdom,Consumer Confidence,2014-03-31T00:00:00,-5,Monthly,UKCCI,2014-03-28T00:06:00
United Kingdom,Consumer Confidence,2014-04-30T00:00:00,-3,Monthly,UKCCI,2014-04-30T00:09:00
United Kingdom,Consumer Confidence,2014-05-31T00:00:00,0,Monthly,UKCCI,2014-05-30T00:06:00
United Kingdom,Consumer Confidence,2014-06-30T00:00:00,1,Monthly,UKCCI,2014-06-27T00:06:00
United Kingdom,Consumer Confidence,2014-07-31T00:00:00,-2,Monthly,UKCCI,2014-07-31T00:20:00
United Kingdom,Consumer Confidence,2014-08-31T00:00:00,1,Monthly,UKCCI,2014-08-29T00:09:00
United Kingdom,Consumer Confidence,2014-09-30T00:00:00,-1,Monthly,UKCCI,2014-09-30T00:06:00
United Kingdom,Consumer Confidence,2014-10-31T00:00:00,-2,Monthly,UKCCI,2014-10-31T00:06:00
United Kingdom,Consumer Confidence,2014-11-30T00:00:00,-2,Monthly,UKCCI,2014-11-28T00:06:00
United Kingdom,Consumer Confidence,2014-12-31T00:00:00,-4,Monthly,UKCCI,2014-12-19T00:05:00
United Kingdom,Consumer Confidence,2015-01-31T00:00:00,1,Monthly,UKCCI,2015-01-30T00:05:00
United Kingdom,Consumer Confidence,2015-02-28T00:00:00,1,Monthly,UKCCI,2015-02-27T00:06:00
United Kingdom,Consumer Confidence,2015-03-31T00:00:00,4,Monthly,UKCCI,2015-03-31T00:06:00
United Kingdom,Consumer Confidence,2015-04-30T00:00:00,4,Monthly,UKCCI,2015-04-30T00:07:00
United Kingdom,Consumer Confidence,2015-05-31T00:00:00,1,Monthly,UKCCI,2015-05-29T00:06:00
United Kingdom,Consumer Confidence,2015-06-30T00:00:00,7,Monthly,UKCCI,2015-06-30T00:05:00
United Kingdom,Consumer Confidence,2015-07-31T00:00:00,4,Monthly,UKCCI,2015-07-31T00:06:00
United Kingdom,Consumer Confidence,2015-08-31T00:00:00,7,Monthly,UKCCI,2015-08-28T18:58:00
United Kingdom,Consumer Confidence,2015-09-30T00:00:00,3,Monthly,UKCCI,2015-09-29T17:26:00
United Kingdom,Consumer Confidence,2015-10-31T00:00:00,2,Monthly,UKCCI,2015-10-30T00:02:00
United Kingdom,Consumer Confidence,2015-11-30T00:00:00,1,Monthly,UKCCI,2015-11-27T00:06:00
United Kingdom,Consumer Confidence,2015-12-31T00:00:00,2,Monthly,UKCCI,2015-12-22T00:06:00
United Kingdom,Consumer Confidence,2016-01-31T00:00:00,4,Monthly,UKCCI,2016-01-29T00:05:00
United Kingdom,Consumer Confidence,2016-02-29T00:00:00,0,Monthly,UKCCI,2016-02-26T00:05:00
United Kingdom,Consumer Confidence,2016-03-31T00:00:00,0,Monthly,UKCCI,2016-03-31T00:07:00
United Kingdom,Consumer Confidence,2016-04-30T00:00:00,-3,Monthly,UKCCI,2016-04-29T00:06:00
United Kingdom,Consumer Confidence,2016-05-31T00:00:00,-1,Monthly,UKCCI,2016-05-27T00:06:00
United Kingdom,Consumer Confidence,2016-06-30T00:00:00,-1,Monthly,UKCCI,2016-06-30T00:06:00
United Kingdom,Consumer Confidence,2016-07-31T00:00:00,-12,Monthly,UKCCI,2016-07-29T00:02:00
United Kingdom,Consumer Confidence,2016-08-31T00:00:00,-7,Monthly,UKCCI,2016-08-31T00:05:00
United Kingdom,Consumer Confidence,2016-09-30T00:00:00,-1,Monthly,UKCCI,2016-09-29T23:02:00
United Kingdom,Consumer Confidence,2016-10-31T00:00:00,-3,Monthly,UKCCI,2016-10-27T23:23:00
United Kingdom,Consumer Confidence,2016-11-30T00:00:00,-8,Monthly,UKCCI,2016-11-30T00:05:00
United Kingdom,Consumer Confidence,2016-12-31T00:00:00,-7,Monthly,UKCCI,2016-12-22T00:02:00
United Kingdom,Consumer Confidence,2017-01-31T00:00:00,-5,Monthly,UKCCI,2017-01-31T00:04:00
United Kingdom,Consumer Confidence,2017-02-28T00:00:00,-6,Monthly,UKCCI,2017-02-27T19:13:00
United Kingdom,Consumer Confidence,2017-03-31T00:00:00,-6,Monthly,UKCCI,2017-03-30T22:46:00
United Kingdom,Consumer Confidence,2017-04-30T00:00:00,-7,Monthly,UKCCI,2017-04-27T23:01:00
United Kingdom,Consumer Confidence,2017-05-31T00:00:00,-5,Monthly,UKCCI,2017-05-30T23:01:00
United Kingdom,Consumer Confidence,2017-06-30T00:00:00,-10,Monthly,UKCCI,2017-06-29T23:01:00
United Kingdom,Consumer Confidence,2017-07-31T00:00:00,-12,Monthly,UKCCI,2017-07-27T22:54:00
United Kingdom,Consumer Confidence,2017-08-31T00:00:00,-10,Monthly,UKCCI,2017-08-30T22:59:00
United Kingdom,Consumer Confidence,2017-09-30T00:00:00,-9,Monthly,UKCCI,2017-10-30T23:27:00
United Kingdom,Consumer Confidence,2017-10-31T00:00:00,-10,Monthly,UKCCI,2017-11-29T23:22:00
United Kingdom,Consumer Confidence,2017-11-30T00:00:00,-12,Monthly,UKCCI,2017-11-29T23:22:00
United Kingdom,Consumer Confidence,2017-12-31T00:00:00,-13,Monthly,UKCCI,2018-01-31T00:01:00
United Kingdom,Consumer Confidence,2018-01-31T00:00:00,-9,Monthly,UKCCI,2018-02-27T23:29:00
United Kingdom,Consumer Confidence,2018-02-28T00:00:00,-10,Monthly,UKCCI,2018-03-28T22:23:00
United Kingdom,Consumer Confidence,2018-03-31T00:00:00,-7,Monthly,UKCCI,2018-04-26T23:09:00
United Kingdom,Consumer Confidence,2018-04-30T00:00:00,-9,Monthly,UKCCI,2018-05-30T23:02:00
United Kingdom,Consumer Confidence,2018-05-31T00:00:00,-7,Monthly,UKCCI,2018-05-30T23:01:00
United Kingdom,Consumer Confidence,2018-06-30T00:00:00,-9,Monthly,UKCCI,2018-06-28T23:01:00
United Kingdom,Consumer Confidence,2018-07-31T00:00:00,-10,Monthly,UKCCI,2018-07-30T23:01:00
United Kingdom,Consumer Confidence,2018-08-31T00:00:00,-7,Monthly,UKCCI,2018-08-30T23:01:00
United Kingdom,Consumer Confidence,2018-09-30T00:00:00,-9,Monthly,UKCCI,2018-09-27T23:01:00
United Kingdom,Consumer Confidence,2018-10-31T00:00:00,-10,Monthly,UKCCI,2018-10-31T00:01:00
United Kingdom,Consumer Confidence,2018-11-30T00:00:00,-13,Monthly,UKCCI,2018-12-21T00:01:00
United Kingdom,Consumer Confidence,2018-12-31T00:00:00,-14,Monthly,UKCCI,2019-01-31T00:01:00
United Kingdom,Consumer Confidence,2019-01-31T00:00:00,-14,Monthly,UKCCI,2019-02-28T00:01:00
United Kingdom,Consumer Confidence,2019-02-28T00:00:00,-13,Monthly,UKCCI,2019-03-29T00:01:00
United Kingdom,Consumer Confidence,2019-03-31T00:00:00,-13,Monthly,UKCCI,2019-04-29T23:01:00
United Kingdom,Consumer Confidence,2019-04-30T00:00:00,-13,Monthly,UKCCI,2019-05-30T23:01:00
United Kingdom,Consumer Confidence,2019-05-31T00:00:00,-10,Monthly,UKCCI,2019-06-27T23:02:00
United Kingdom,Consumer Confidence,2019-06-30T00:00:00,-13,Monthly,UKCCI,2019-07-30T23:01:00
United Kingdom,Consumer Confidence,2019-07-31T00:00:00,-11,Monthly,UKCCI,2019-08-29T23:02:00
United Kingdom,Consumer Confidence,2019-08-31T00:00:00,-14,Monthly,UKCCI,2019-09-26T23:01:00
United Kingdom,Consumer Confidence,2019-09-30T00:00:00,-12,Monthly,UKCCI,2019-10-31T00:01:00
United Kingdom,Consumer Confidence,2019-10-31T00:00:00,-14,Monthly,UKCCI,2019-10-31T00:01:00
United Kingdom,Consumer Confidence,2019-11-30T00:00:00,-14,Monthly,UKCCI,2019-11-29T00:14:00
United Kingdom,Consumer Confidence,2019-12-31T00:00:00,-11,Monthly,UKCCI,2020-01-31T00:01:00
United Kingdom,Consumer Confidence,2020-01-31T00:00:00,-9,Monthly,UKCCI,2020-02-28T00:01:00
United Kingdom,Consumer Confidence,2020-02-29T00:00:00,-7,Monthly,UKCCI,2020-03-30T23:01:00
United Kingdom,Consumer Confidence,2020-03-31T00:00:00,-9,Monthly,UKCCI,2020-07-24T12:14:00
United Kingdom,Consumer Confidence,2020-04-30T00:00:00,-34,Monthly,UKCCI,2020-07-24T12:15:00
United Kingdom,Consumer Confidence,2020-05-31T00:00:00,-34,Monthly,UKCCI,2020-07-24T12:15:00
United Kingdom,Consumer Confidence,2020-06-30T00:00:00,-30,Monthly,UKCCI,2020-07-24T12:14:00
United Kingdom,Consumer Confidence,2020-07-31T00:00:00,-27,Monthly,UKCCI,2020-07-23T23:07:00
United Kingdom,Consumer Confidence,2020-08-31T00:00:00,-27,Monthly,UKCCI,2020-08-20T23:05:00
United Kingdom,Consumer Confidence,2020-09-30T00:00:00,-25,Monthly,UKCCI,2020-11-20T14:19:00
United Kingdom,Consumer Confidence,2020-10-31T00:00:00,-31,Monthly,UKCCI,2020-11-20T00:01:00
United Kingdom,Consumer Confidence,2020-11-30T00:00:00,-33,Monthly,UKCCI,2020-12-18T00:01:00
United Kingdom,Consumer Confidence,2020-12-31T00:00:00,-26,Monthly,UKCCI,2021-01-22T00:01:00
United Kingdom,Consumer Confidence,2021-01-31T00:00:00,-28,Monthly,UKCCI,2021-02-19T00:01:00
United Kingdom,Consumer Confidence,2021-02-28T00:00:00,-23,Monthly,UKCCI,2021-02-19T00:01:00
