market_name,date,stringency_index
United States,2020-07-07,68.98
United States,2020-07-08,68.98
United States,2020-07-09,68.98
United States,2020-07-10,68.98
United States,2020-07-11,68.98
United States,2020-07-12,68.98
United States,2020-07-13,68.98
United States,2020-07-14,68.98
United States,2020-07-15,68.98
United States,2020-07-16,68.98
United States,2020-07-17,68.98
United States,2020-07-18,68.98
United States,2020-07-19,68.98
United States,2020-07-20,67.13
United States,2020-07-21,67.13
United States,2020-07-22,67.13
United States,2020-07-23,67.13
United States,2020-07-24,67.13
United States,2020-07-25,67.13
United States,2020-07-26,67.13
United States,2020-07-27,67.13
United States,2020-07-28,67.13
United States,2020-07-29,67.13
United States,2020-07-30,67.13
United States,2020-07-31,67.13
United States,2020-08-01,67.13
United States,2020-08-02,67.13
United States,2020-08-03,67.13
United States,2020-08-04,67.13
United States,2020-08-05,67.13
United States,2020-08-06,67.13
United States,2020-08-07,67.13
United States,2020-08-08,67.13
United States,2020-08-09,67.13
United States,2020-08-10,67.13
United States,2020-08-11,67.13
United States,2020-08-12,67.13
United States,2020-08-13,67.13
United States,2020-08-14,67.13
United States,2020-08-15,67.13
United States,2020-08-16,67.13
United States,2020-08-17,67.13
United States,2020-08-18,67.13
United States,2020-08-19,67.13
United States,2020-08-20,67.13
United States,2020-08-21,67.13
United States,2020-08-22,67.13
United States,2020-08-23,67.13
United States,2020-08-24,67.13
United States,2020-08-25,67.13
United States,2020-08-26,67.13
United States,2020-08-27,67.13
United States,2020-08-28,67.13
United States,2020-08-29,67.13
United States,2020-08-30,67.13
United States,2020-08-31,67.13
United States,2020-09-01,67.13
United States,2020-09-02,67.13
United States,2020-09-03,67.13
United States,2020-09-04,67.13
United States,2020-09-05,67.13
United States,2020-09-06,67.13
United States,2020-09-07,67.13
United States,2020-09-08,67.13
United States,2020-09-09,67.13
United States,2020-09-10,67.13
United States,2020-09-11,67.13
United States,2020-09-12,62.5
United States,2020-09-13,62.5
United States,2020-09-14,62.5
United States,2020-09-15,62.5
United States,2020-09-16,62.5
United States,2020-09-17,62.5
United States,2020-09-18,62.5
United States,2020-09-19,62.5
United States,2020-09-20,62.5
United States,2020-09-21,62.5
United States,2020-09-22,62.5
United States,2020-09-23,62.5
United States,2020-09-24,62.5
United States,2020-09-25,62.5
United States,2020-09-26,62.5
United States,2020-09-27,62.5
United States,2020-09-28,62.5
United States,2020-09-29,62.5
United States,2020-09-30,62.5
United States,2020-10-01,62.5
United States,2020-10-02,62.5
United States,2020-10-03,62.5
United States,2020-10-04,62.5
United States,2020-10-05,62.5
United States,2020-10-06,62.5
United States,2020-10-07,62.5
United States,2020-10-08,62.5
United States,2020-10-09,62.5
United States,2020-10-10,62.5
United States,2020-10-11,62.5
United States,2020-10-12,62.5
United States,2020-10-13,66.2
United States,2020-10-14,66.2
United States,2020-10-15,66.2
United States,2020-10-16,66.2
United States,2020-10-17,66.2
United States,2020-10-18,66.2
United States,2020-10-19,66.2
United States,2020-10-20,66.2
United States,2020-10-21,66.2
United States,2020-10-22,66.2
United States,2020-10-23,66.2
United States,2020-10-24,66.2
United States,2020-10-25,66.2
United States,2020-10-26,62.5
United States,2020-10-27,62.5
United States,2020-10-28,62.5
United States,2020-10-29,62.5
United States,2020-10-30,62.5
United States,2020-10-31,62.5
United States,2020-11-01,62.5
United States,2020-11-02,62.5
United States,2020-11-03,62.5
United States,2020-11-04,62.5
United States,2020-11-05,62.5
United States,2020-11-06,62.5
United States,2020-11-07,62.5
United States,2020-11-08,62.5
United States,2020-11-09,65.28
United States,2020-11-10,65.28
United States,2020-11-11,65.28
United States,2020-11-12,65.28
United States,2020-11-13,65.28
United States,2020-11-14,65.28
United States,2020-11-15,65.28
United States,2020-11-16,75.46
United States,2020-11-17,75.46
United States,2020-11-18,75.46
United States,2020-11-19,75.46
United States,2020-11-20,75.46
United States,2020-11-21,75.46
United States,2020-11-22,75.46
United States,2020-11-23,75.46
United States,2020-11-24,75.46
United States,2020-11-25,75.46
United States,2020-11-26,75.46
United States,2020-11-27,75.46
United States,2020-11-28,75.46
United States,2020-11-29,75.46
United States,2020-11-30,75.46
United States,2020-12-01,75.46
United States,2020-12-02,71.76
United States,2020-12-03,71.76
United States,2020-12-04,71.76
United States,2020-12-05,71.76
United States,2020-12-06,71.76
United States,2020-12-07,71.76
United States,2020-12-08,71.76
United States,2020-12-09,71.76
United States,2020-12-10,71.76
United States,2020-12-11,71.76
United States,2020-12-12,71.76
United States,2020-12-13,71.76
United States,2020-12-14,71.76
United States,2020-12-15,71.76
United States,2020-12-16,71.76
United States,2020-12-17,71.76
United States,2020-12-18,71.76
United States,2020-12-19,71.76
United States,2020-12-20,71.76
United States,2020-12-21,71.76
United States,2020-12-22,71.76
United States,2020-12-23,71.76
United States,2020-12-24,71.76
United States,2020-12-25,71.76
United States,2020-12-26,71.76
United States,2020-12-27,71.76
United States,2020-12-28,71.76
United States,2020-12-29,71.76
United States,2020-12-30,71.76
United States,2020-12-31,71.76
United States,2021-01-01,71.76
United States,2021-01-02,71.76
United States,2021-01-03,71.76
United States,2021-01-04,71.76
United States,2021-01-05,71.76
United States,2021-01-06,71.76
United States,2021-01-07,71.76
United States,2021-01-08,71.76
United States,2021-01-09,71.76
United States,2021-01-10,71.76
United States,2021-01-11,71.76
United States,2021-01-12,71.76
United States,2021-01-13,71.76
United States,2021-01-14,71.76
United States,2021-01-15,71.76
United States,2021-01-16,71.76
United States,2021-01-17,71.76
United States,2021-01-18,71.76
United States,2021-01-19,71.76
United States,2021-01-20,71.76
United States,2021-01-21,71.76
United States,2021-01-22,71.76
United States,2021-01-23,71.76
United States,2021-01-24,71.76
United States,2021-01-25,71.76
United States,2021-01-26,71.76
United States,2021-01-27,71.76
United States,2021-01-28,71.76
United States,2021-01-29,71.76
United States,2021-01-30,71.76
United States,2021-01-31,71.76
United States,2021-02-01,71.76
United States,2021-02-02,71.76
United States,2021-02-03,68.06
United States,2021-02-04,68.06
United States,2021-02-05,68.06
United States,2021-02-06,68.06
United States,2021-02-07,68.06
United States,2021-02-08,68.06
United States,2021-02-09,68.06
United States,2021-02-10,68.06
United States,2021-02-11,68.06
United States,2021-02-12,68.06
United States,2021-02-13,68.06
United States,2021-02-14,68.06
United States,2021-02-15,68.06
United States,2021-02-16,68.06
United States,2021-02-17,68.06
United States,2021-02-18,68.06
United States,2021-02-19,68.06
United States,2021-02-20,68.06
United States,2021-02-21,68.06
United States,2021-02-22,68.06
United States,2021-02-23,
United States,2021-02-24,
